ASN	Count seen in last 28 days	Address	Also saw both TAs	Spamhaus PBL status
#Generated at 20180807070225	#	#	#	#
55836	1	2405:204:2009:32a1:16ff:d6d4:be69:d3e8	False	False
55836	1	2405:205:508e:cbc6:45e9:dd3d:cd9d:807f	False	False
55836	1	157.49.66.254	False	True
55836	1	2409:4040:40c:4d36:ae35:c4bd:a028:6e9e	False	False
55836	1	139.167.109.18	False	False
55836	1	157.49.119.161	False	True
55836	1	47.29.143.106	False	True
55836	1	47.29.27.14	False	True
55836	1	2405:204:e083:44ec::27c2:d0b1	False	False
55836	1	49.32.74.159	False	False
55836	1	2405:204:c084:8fb6:6a43:787a:31ea:8522	False	False
55836	1	2405:204:b386:b810::22d0:18ac	False	False
55836	1	47.9.77.96	False	False
55836	1	2405:204:8407:6544:5db8:af63:631d:8bcb	False	False
55836	1	157.39.75.122	False	False
55836	1	139.167.83.8	False	False
55836	1	157.34.126.218	False	False
55836	1	47.11.219.227	False	True
55836	1	2405:204:8509:e5b6::947:8b1	False	False
55836	1	2409:4053:887:8d08:430e:91f2:caf2:dc24	False	False
55836	1	2405:204:e008:35a8:4c1f:e5ed:779e:cd0b	False	False
55836	1	47.15.69.122	False	True
55836	1	47.8.108.227	False	False
55836	1	47.247.22.192	False	True
55836	1	2405:204:a015:6691::1243:a0ad	False	False
55836	1	47.9.192.70	False	True
55836	1	157.32.59.102	False	False
55836	1	2409:4042:2183:a08f::3a3:c0ad	False	False
55836	1	49.35.10.108	False	True
55836	1	157.51.161.111	False	False
55836	1	49.32.108.238	False	False
55836	1	157.44.77.240	False	False
55836	1	157.49.197.249	False	True
55836	1	2405:204:6695:e8db::18c6:c0b0	False	False
55836	1	2405:204:93ab:9b9:9bb4:c5e2:d388:36eb	False	False
55836	1	157.49.89.244	False	True
55836	1	49.34.178.160	False	True
55836	1	49.35.20.186	False	True
55836	1	2405:205:6004:1c87:a6ae:d550:76e4:bc41	False	False
55836	1	47.9.200.153	False	True
55836	1	157.32.115.76	False	False
55836	1	2405:204:c10e:5916::19eb:d8b0	False	False
55836	1	47.9.205.55	False	True
55836	1	47.15.138.247	False	True
55836	1	2409:4042:2206:5bd6:2ff9:98f7:c45a:63ec	False	False
55836	1	49.35.80.178	False	True
55836	1	2405:205:3307:2020:4f16:376c:d054:9d48	False	False
55836	1	2405:205:638d:9d51:befb:de8e:278d:2bcf	False	False
55836	1	2405:204:e18e:773:abf5:b3f7:8a70:e655	False	False
55836	1	157.42.112.69	False	False
55836	1	47.11.180.187	False	True
55836	1	2409:4063:210d:2d12::1814:b0b1	False	False
55836	1	47.8.117.28	False	False
55836	1	2405:204:c205:4d35::26cf:18b0	False	False
55836	1	157.40.219.97	False	False
55836	1	2405:204:3026:4f79:ab4e:387e:54f2:53c9	False	False
55836	1	2405:204:a023:d416:f5f7:c906:812f:d2ae	False	False
55836	1	157.36.230.181	False	False
55836	1	47.9.93.201	False	False
55836	1	2405:205:6128:42c7::1d91:f0a1	False	False
55836	1	2405:204:a300:696c::643:50b1	False	False
55836	1	157.36.129.51	False	False
55836	1	49.32.67.170	False	False
55836	1	157.51.94.173	False	True
55836	1	2405:204:8087:42ed:889d:2093:575c:cf38	False	False
55836	1	47.11.182.169	False	True
55836	1	49.35.203.85	False	True
55836	1	157.32.9.209	False	False
55836	1	2409:4072:70a:21b0::2b16:48a0	False	False
55836	1	2405:204:f207:6cfb:959:9714:b347:6fa6	False	False
55836	1	2405:205:c84d:4396:4bd9:cd93:8d59:e36	False	False
55836	1	49.34.110.53	False	True
55836	1	2409:4052:90c:ec::23a2:c0a4	False	False
55836	1	157.49.47.254	False	True
55836	1	2409:4042:209e:b535::7df:58b1	False	False
55836	1	139.167.250.189	False	False
55836	1	2405:204:728f:428e:dfef:1ee4:b921:3eca	False	False
55836	1	47.247.7.184	False	True
55836	1	139.167.83.50	False	False
55836	1	139.167.24.101	False	False
55836	1	2405:204:922e:c839::1d8a:18a5	False	False
55836	1	2405:204:1223:2d7a:a077:3148:737a:457d	False	False
55836	1	2409:4072:6005:fcf5::dcc:20a4	False	False
55836	1	47.8.253.66	False	False
55836	1	2405:205:43a3:3dba:a827:c0b0:50f9:83b7	False	False
55836	1	157.51.251.3	False	False
55836	1	2409:4042:2203:441b::2dd:48a0	False	False
55836	1	47.8.68.22	False	False
55836	1	2409:4072:991:dc8c:c19b:3b8e:bec:caa4	False	False
55836	1	2405:204:5522:fa1b:d431:d15d:5326:16f	False	False
55836	1	205.253.215.106	False	False
55836	1	2405:205:c94b:c01b::2753:88a4	False	False
55836	1	2405:204:a22f:fd7f:40cd:4b18:fd0:4ca7	False	False
55836	1	157.41.249.172	False	False
55836	1	47.9.169.79	False	True
55836	1	2409:4062:2111:e9fe:94b:3829:b5c2:741a	False	False
55836	1	157.35.233.125	False	False
55836	1	2409:4062:2103:59a5:a418:a1e:2815:81f	False	False
55836	1	2405:204:e48c:d671:924:ed43:2e8d:ba20	False	False
55836	1	47.247.41.105	False	True
55836	1	47.8.158.183	False	False
55836	1	157.51.244.141	False	False
55836	1	47.29.151.169	False	True
55836	1	49.32.132.1	False	False
55836	1	157.39.149.33	False	False
55836	1	157.40.188.159	False	False
55836	1	2405:204:6287:4d58::166a:c0a0	False	False
55836	1	157.51.238.85	False	False
55836	1	2405:204:64a0:b8a9:f76f:510a:1115:fd59	False	False
55836	1	2405:204:a024:4ba6:2572:4a85:9b04:9d71	False	False
55836	1	139.167.115.122	False	False
55836	1	49.33.143.120	False	False
55836	1	157.39.145.113	False	False
55836	1	2405:204:970e:c08b::1730:a0a0	False	False
55836	1	157.32.93.239	False	False
55836	1	2405:204:a487:972d:24de:af14:85ce:21cc	False	False
55836	1	2405:205:c861:71de::1004:98ad	False	False
55836	1	157.37.191.51	False	False
55836	1	47.8.153.10	False	False
55836	1	2405:205:a10f:d275::27ec:d8b1	False	False
55836	1	2409:4066:3:8f9a::1c73:d0a0	False	False
55836	1	47.15.119.228	False	True
55836	1	49.35.212.4	False	True
55836	1	157.32.86.186	False	False
55836	1	2409:4064:309:baca::f0f:a8b1	False	False
55836	1	47.29.244.247	False	True
55836	1	2405:204:3184:a8fc:12ec:29dd:63cc:dea1	False	False
55836	1	47.9.189.10	False	True
55836	1	2405:204:93ac:144::17cb:58a0	False	False
55836	1	47.8.170.189	False	False
55836	1	47.29.248.33	False	True
55836	1	2409:4070:2104:9825:86d7:f691:66e1:852e	False	False
55836	1	47.8.173.166	False	False
55836	1	139.167.52.131	False	False
55836	1	157.41.206.214	False	False
55836	1	2405:204:302a:d43a:68ec:53d9:a73:2488	False	False
55836	1	2405:205:a04a:3769:449c:53d8:cfc7:e09c	False	False
55836	1	139.167.119.53	False	False
55836	1	2405:204:a011:270b:14e3:8429:2ab7:fcc9	False	False
55836	1	157.34.6.181	False	False
55836	1	47.29.21.146	False	True
55836	1	47.9.92.97	False	False
55836	1	157.37.234.18	False	False
55836	1	2405:205:a02c:9c31:596f:5567:a399:8631	False	False
55836	1	157.51.208.135	False	False
55836	1	2405:204:6595:b950:2b63:bb67:1352:6bfc	False	False
55836	1	137.97.135.108	False	False
55836	1	169.149.35.142	False	False
55836	1	157.37.13.60	False	False
55836	1	169.149.242.235	False	False
55836	1	139.167.86.238	False	False
55836	1	157.51.230.165	False	False
55836	1	47.8.194.120	False	False
55836	1	49.35.3.236	False	True
55836	1	139.167.157.163	False	False
55836	1	2405:205:c843:7fa:1ce0:b4ba:2f51:29ed	False	False
55836	1	47.8.130.94	False	False
55836	1	157.37.199.181	False	False
55836	1	2405:204:121b:419c:7ebb:19d4:24a1:c27	False	False
55836	1	157.32.112.48	False	False
55836	1	157.51.119.27	False	True
55836	1	49.32.151.65	False	False
55836	1	2405:204:a49b:e13a:5c10:2109:3762:4dfc	False	False
55836	1	157.36.138.60	False	False
55836	1	157.37.26.111	False	False
55836	1	157.40.142.145	False	False
55836	1	49.35.101.74	False	True
55836	1	47.8.197.62	False	False
55836	1	2409:4042:241f:916d:a322:a0ab:e76:a478	False	False
55836	1	49.35.127.194	False	True
55836	1	139.167.250.140	False	False
55836	1	2405:204:3016:8388:5848:7254:f697:a957	False	False
55836	1	2405:204:e388:49b6:31b3:412b:7810:78b0	False	False
55836	1	2405:204:e00d:808b::1622:c0a4	False	False
55836	1	2405:205:1403:7a3a:26f0:7f61:7b01:8ed2	False	False
55836	1	2409:4060:2187:ab9b::25ab:50a0	False	False
55836	1	49.32.135.202	False	False
55836	1	47.9.235.220	False	False
55836	1	139.167.158.50	False	False
55836	1	2405:204:94ae:1e26:a7da:f103:6801:ce46	False	False
55836	1	2405:204:5111:931b:5364:64b4:5f3c:ce39	False	False
55836	1	2405:205:a104:1fe9::541:78ac	False	False
55836	1	139.167.24.216	False	False
55836	1	47.247.144.91	False	True
55836	1	2405:204:9106:6b34::1f93:40a5	False	False
55836	1	2405:205:a06b:e06e::d01:f8ad	False	False
55836	1	2405:205:229c:9652::969:48b1	False	False
55836	1	2405:205:c8a8:e2ca:4fb2:378f:181e:b938	False	False
55836	1	2405:204:e683:8ab3:8919:a303:ecd0:21f1	False	False
55836	1	169.149.233.61	False	False
55836	1	157.32.15.99	False	False
55836	1	157.41.140.195	False	False
55836	1	2405:204:b381:e6e9::1794:98ad	False	False
55836	1	157.39.183.72	False	False
55836	1	49.34.124.71	False	True
55836	1	157.34.55.111	False	False
55836	1	2409:4055:514:e7e5:f2b2:17cb:596:3a2d	False	False
55836	1	137.97.42.207	False	False
55836	1	157.38.206.73	False	False
55836	1	157.38.229.234	False	False
55836	1	47.31.107.89	False	True
55836	1	49.35.48.120	False	True
55836	1	157.40.187.66	False	False
55836	1	157.51.198.185	False	False
55836	1	47.247.132.117	False	True
55836	1	47.247.21.37	False	True
55836	1	157.51.102.75	False	True
55836	1	205.253.163.56	False	False
55836	1	2405:204:e00c:c9ac::db3:10b1	False	False
55836	1	2409:4062:2104:a049:85a6:9d91:6c78:7819	False	False
55836	1	157.37.187.147	False	False
55836	1	47.15.54.234	False	True
55836	1	157.34.60.86	False	False
55836	1	2405:205:6100:61bc::2202:90a4	False	False
55836	1	157.42.14.212	False	False
55836	1	2405:204:e30b:52e0:b39:d18:96a:b699	False	False
55836	1	2405:204:a184:299d:6cd7:1050:91c:fcfb	False	False
55836	1	2405:204:9718:a589::2659:68a5	False	False
55836	1	2405:204:94ad:e0e1::29c0:b0a1	False	False
55836	1	47.29.119.10	False	True
55836	1	157.32.17.132	False	False
55836	1	2405:204:a608:4b89::130:98ad	False	False
55836	1	2405:204:9307:2f5c::604:68ad	False	False
55836	1	47.15.89.187	False	True
55836	1	2405:204:628f:7e4e:3d2f:ee3d:6c25:5a74	False	False
55836	1	157.40.191.139	False	False
55836	1	47.29.154.11	False	True
55836	1	2405:204:d08e:f180:38fc:7ba8:bcf8:79a9	False	False
55836	1	47.247.93.125	False	True
55836	1	2405:205:4127:1af5::2aa6:98ad	False	False
55836	1	139.167.108.156	False	False
55836	1	49.35.14.227	False	True
55836	1	2405:205:21a8:24be::30b:c0a4	False	False
55836	1	157.51.78.56	False	True
55836	1	49.35.124.144	False	True
55836	1	47.8.139.125	False	False
55836	1	47.9.70.90	False	False
55836	1	2405:205:22a6:1070:41c5:6dad:dfa6:9af1	False	False
55836	1	2405:204:b38b:f1e6::763:20a0	False	False
55836	1	157.32.101.75	False	False
55836	1	169.149.44.205	False	False
55836	1	2405:204:5382:b86f:446d:a3a7:cd17:51e8	False	False
55836	1	2409:4052:719:55ac:fb4b:c247:e58a:4152	False	False
55836	1	139.167.178.70	False	False
55836	1	47.9.220.5	False	True
55836	1	2409:4071:2394:fb90:359:cd95:1f4e:f163	False	False
55836	1	2405:205:128c:b222:a83b:f611:8bf8:6173	False	False
55836	1	47.8.71.193	False	False
55836	1	2405:205:c963:9013:2272:491c:87a9:ab1b	False	False
55836	1	47.247.125.122	False	True
55836	1	139.167.48.40	False	False
55836	1	47.247.27.188	False	True
55836	1	49.35.116.199	False	True
55836	1	2405:204:429b:601a::1ff7:70a1	False	False
55836	1	2409:4062:210b:2eee::1cce:40a0	False	False
55836	1	157.32.68.104	False	False
55836	1	2405:205:4484:d10f:aba1:b8ef:fffd:a99a	False	False
55836	1	2409:4071:2293:8cb1::87b:48a0	False	False
55836	1	47.9.131.94	False	True
55836	1	49.32.137.94	False	False
55836	1	47.9.217.188	False	True
55836	1	47.247.82.21	False	True
55836	1	47.29.134.10	False	True
55836	1	47.247.40.228	False	True
55836	1	169.149.10.171	False	False
55836	1	2405:204:3216:a3f3:8bc7:e662:6e3b:1915	False	False
55836	1	2409:4063:2301:28a5:96ce:abd0:d5dd:277b	False	False
55836	1	47.9.217.175	False	True
55836	1	47.247.87.7	False	True
55836	1	2405:204:a306:ab10:e83e:fed3:26b7:e707	False	False
55836	1	2405:205:6302:ad41::17bd:70b1	False	False
55836	1	2409:4042:201b:be67::528:50ad	False	False
55836	1	157.37.195.26	False	False
55836	1	2405:204:3120:74aa:f99:4633:3a8c:306d	False	False
55836	1	47.29.237.208	False	True
55836	1	157.42.24.191	False	False
55836	1	139.167.117.192	False	False
55836	1	157.37.145.232	False	False
55836	1	157.50.18.210	False	True
55836	1	2405:204:5293:8c82:cbcb:e15a:633a:b38e	False	False
55836	1	47.29.56.75	False	True
55836	1	157.32.64.205	False	False
55836	1	157.37.168.71	False	False
55836	1	2405:205:110d:9ce1::1b81:30a1	False	False
55836	1	2405:204:1385:7281::5df:40a5	False	False
55836	1	47.9.185.87	False	True
55836	1	157.42.31.41	False	False
55836	1	2405:205:a000:b095::bf1:98ad	False	False
55836	1	2409:4042:2286:b8e9:1783:faa6:c68:86d	False	False
55836	1	157.40.159.251	False	False
55836	1	47.11.90.205	False	False
55836	1	47.8.99.209	False	False
55836	1	157.35.236.75	False	False
55836	1	157.32.101.236	False	False
55836	1	49.35.115.154	False	True
55836	1	2409:4052:905:3ca:4e0e:256f:c36b:c761	False	False
55836	1	157.49.66.251	False	True
55836	1	49.35.125.248	False	True
55836	1	157.37.201.81	False	False
55836	1	2405:205:6189:b0c1:8e7b:9ba5:3b7c:99b9	False	False
55836	1	137.97.184.24	False	False
55836	1	157.48.127.86	False	False
55836	1	47.8.221.26	False	False
55836	1	2405:205:64ab:9ed4:f44a:65a9:4fd7:621b	False	False
55836	1	2405:204:3489:3e5a:7440:669f:eb00:5efd	False	False
55836	1	157.44.189.39	False	False
55836	1	157.37.154.59	False	False
55836	1	49.35.17.39	False	True
55836	1	2405:204:c000:d173:6118:e079:ce0b:a898	False	False
55836	1	47.31.110.57	False	True
55836	1	157.36.214.136	False	False
55836	1	47.15.64.25	False	True
55836	1	139.167.33.211	False	False
55836	1	2409:4043:887:7dc6:479:dfad:ee3a:c6d8	False	False
55836	1	2405:204:510a:d950:72db:af43:dbf9:f85	False	False
55836	1	2405:204:348a:4542::4cb:b8a0	False	False
55836	1	47.247.4.21	False	True
55836	1	2405:204:a091:5c05::18e9:80a4	False	False
55836	1	157.41.183.145	False	False
55836	1	2409:4043:81e:3d26::1f20:b0a1	False	False
55836	1	47.29.207.169	False	True
55836	1	157.34.14.108	False	False
55836	1	2405:204:b087:ccdf::c55:60a5	False	False
55836	1	2405:204:8183:2caf:f9f4:e72e:ccda:25fd	False	False
55836	1	47.247.18.226	False	True
55836	1	47.29.178.82	False	True
55836	1	157.40.149.193	False	False
55836	1	2405:205:140d:2958:fb37:44e1:ba96:f0b9	False	False
55836	1	157.39.223.15	False	False
55836	1	157.33.194.214	False	False
55836	1	157.34.24.188	False	False
55836	1	2405:204:3026:4f79:846c:9e18:5de6:99f9	False	False
55836	1	2405:204:e40b:37aa:5a3d:83b0:5914:5d21	False	False
55836	1	2405:204:1481:313f:d87d:ace2:a53e:63a6	False	False
55836	1	2405:204:3104:2f87::2502:40b0	False	False
55836	1	139.167.164.216	False	False
55836	1	169.149.3.124	False	False
55836	1	157.38.199.160	False	False
55836	1	49.45.28.246	False	False
55836	1	49.33.211.251	False	False
55836	1	139.167.167.119	False	False
55836	1	157.41.235.27	True	False
55836	1	2405:204:b08d:74d3:15d8:cbc3:623a:16e7	False	False
55836	1	2409:4072:10d:f185::1bca:18a0	False	False
55836	1	157.33.250.2	False	False
55836	1	47.11.20.152	False	False
55836	1	157.33.208.229	False	False
55836	1	2405:205:2213:16b8::14c:90a5	False	False
55836	1	49.34.106.137	False	True
55836	1	2405:205:612c:b198:5486:cb2d:ce95:b828	False	False
55836	1	2409:4052:706:9661:4b04:a20:23d8:5477	False	False
55836	1	157.51.202.201	False	False
55836	1	157.49.165.172	False	True
55836	1	2405:204:b00e:26f0:1aaf:31a4:ed9e:71fe	False	False
55836	1	47.9.250.221	False	False
55836	1	157.35.237.212	False	False
55836	1	2409:4071:2208:cdd8::1a16:b8a4	False	False
55836	1	2405:205:a14f:5787::1898:ac	False	False
55836	1	157.39.163.236	False	False
55836	1	47.8.80.28	False	False
55836	1	2405:204:96ae:8c9c:b863:ee85:cacd:28b0	False	False
55836	1	47.247.4.165	False	True
55836	1	2409:4052:608:3e0d::1bce:d8a1	False	False
55836	1	2405:204:6595:b950:9ab9:585a:4e0f:7e44	False	False
55836	1	139.167.201.35	False	False
55836	1	49.35.114.168	False	True
55836	1	157.36.148.136	False	False
55836	1	157.32.99.108	False	False
55836	1	157.32.12.221	False	False
55836	1	157.37.210.151	False	False
55836	1	47.247.22.96	False	True
55836	1	47.29.180.234	False	True
55836	1	157.40.183.63	False	False
55836	1	2409:4056:2004:50fb::1bbc:58a1	False	False
55836	1	157.32.68.249	False	False
55836	1	157.51.149.112	False	False
55836	1	2405:204:909b:7607::34e:40a0	False	False
55836	1	2405:205:1302:8c8e:9bfa:4aff:585d:aa9f	False	False
55836	1	157.34.60.35	False	False
55836	1	2405:204:724d:3262:de39:fd52:63df:85eb	False	False
55836	1	139.167.102.238	False	False
55836	1	157.49.252.161	False	True
55836	1	2405:205:a00f:5bff::593:60b1	False	False
55836	1	157.48.112.190	False	False
55836	1	2405:204:d40f:c5c3:7cbb:556e:5297:8074	False	False
55836	1	157.36.250.160	False	False
55836	1	157.41.222.57	False	False
55836	1	2405:205:618d:1317:151a:5bb:6b1f:9b0e	False	False
55836	1	47.9.213.126	False	True
55836	1	2405:204:97aa:891a::21f:48a4	False	False
55836	1	157.48.0.127	False	True
55836	1	139.167.152.233	False	False
55836	1	157.32.72.61	False	False
55836	1	2409:4064:302:4473:ade8:bcd2:c1c7:4809	False	False
55836	1	2409:4066:1c:35d5:d157:590:539a:890e	False	False
55836	1	47.8.93.17	False	False
55836	1	157.33.221.219	False	False
55836	1	47.11.214.103	False	True
55836	1	157.44.96.29	False	False
55836	1	2405:205:c90a:af19:c68b:6aa1:8a1:d975	False	False
55836	1	157.32.79.110	False	False
55836	1	157.44.253.60	False	False
55836	1	2409:4063:2007:da5a::6a8:e0a4	False	False
55836	1	2405:204:3027:bb26::2ab4:a8a1	False	False
55836	1	47.29.76.9	False	True
55836	1	157.38.229.110	False	False
55836	1	2409:4060:2105:5f2b::33e:b0a1	False	False
55836	1	157.40.200.113	False	False
55836	1	2405:204:3085:1343::c7f:68ac	False	False
55836	1	47.247.89.110	False	True
55836	1	2405:204:328e:100b:cc11:e596:a6b2:2f19	False	False
55836	1	139.167.26.146	False	False
55836	1	47.15.17.172	False	True
55836	1	47.15.80.86	False	True
55836	1	47.11.172.216	False	True
55836	1	2409:4072:621d:f6d2:d459:953b:f832:9ce8	False	False
55836	1	169.149.247.12	False	False
55836	1	157.36.222.197	False	False
55836	1	169.149.210.161	False	False
55836	1	157.32.20.35	False	False
55836	1	169.149.218.200	False	False
55836	1	157.49.40.230	False	True
55836	1	2405:204:c10e:13c9::1fa0:d0a5	False	False
55836	1	157.40.220.82	False	False
55836	1	47.9.102.231	False	False
55836	1	157.32.71.40	False	False
55836	1	157.33.219.190	False	False
55836	1	47.29.142.27	False	True
55836	1	2405:204:97a3:818a:9cbd:4b6b:9673:dd4	False	False
55836	1	157.51.104.38	False	True
55836	1	47.29.97.43	False	True
55836	1	47.29.195.93	False	True
55836	1	47.8.144.149	False	False
55836	1	157.32.47.239	False	False
55836	1	47.29.160.4	False	True
55836	1	205.253.183.50	False	False
55836	1	2405:205:508f:6371:90f8:cd0b:4fd7:4dfd	False	False
55836	1	157.32.46.93	False	False
55836	1	47.30.168.9	False	True
55836	1	2405:204:a4a7:74b::6c9:90b0	False	False
55836	1	2405:205:82:bf75::278e:18a5	False	False
55836	1	157.32.75.161	False	False
55836	1	157.33.197.103	False	False
55836	1	2405:205:1106:6f2d:a762:a6c:f550:6f32	False	False
55836	1	139.167.29.72	False	False
55836	1	49.32.77.164	False	False
55836	1	157.34.30.239	False	False
55836	1	157.39.106.167	False	False
55836	1	47.247.41.174	False	True
55836	1	47.15.41.240	False	True
55836	1	157.34.54.90	False	False
55836	1	139.167.204.84	False	False
55836	1	49.32.107.152	False	False
55836	1	2405:204:f183:df40::1e38:f0a5	False	False
55836	1	2405:201:0:faa9:c498:4e64:dc4:59ce	False	False
55836	1	47.247.7.6	False	True
55836	1	2405:204:800a:c98a:ab76:283c:a29:8aaa	False	False
55836	1	47.247.44.117	False	True
55836	1	2405:205:6215:a11:ccc:6a85:5201:298	False	False
55836	1	157.51.80.118	False	True
55836	1	139.167.69.4	False	False
55836	1	157.33.237.183	False	False
55836	1	157.37.212.243	False	False
55836	1	47.9.239.98	False	False
55836	1	47.9.230.243	False	False
55836	1	2405:204:b08c:f5b7::20d0:38a4	False	False
55836	1	47.11.107.1	False	False
55836	1	137.97.69.219	False	False
55836	1	169.149.208.144	False	False
55836	1	157.37.211.42	False	False
55836	1	2405:205:1304:5346:e062:a2e9:948e:4578	False	False
55836	1	2405:205:4007:3ac2:e89d:fcbb:6fd7:565b	False	False
55836	1	47.9.182.180	False	True
55836	1	2405:205:6005:8cd7:1499:822e:1e1:8381	False	False
55836	1	2409:4066:89:9e02:6bff:8b28:c3b1:a580	False	False
55836	1	157.34.33.40	False	False
55836	1	2405:205:61a6:311d:a0e5:c471:31f0:c548	False	False
55836	1	2409:4064:388:7e8e::21c:70a1	False	False
55836	1	2405:204:d38a:685c:3305:870c:eb9a:61e4	False	False
55836	1	169.149.234.242	False	False
55836	1	47.247.87.64	False	True
55836	1	47.15.102.237	False	True
55836	1	157.40.133.115	False	False
55836	1	169.149.214.101	False	False
55836	1	2405:205:c96b:3929::14a6:28a1	False	False
55836	1	47.15.68.217	False	True
55836	1	2405:204:808b:e69a:b241:5112:8153:7be1	False	False
